Geographic area,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Interval
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2019.5,84.16246708,41.28136198,174.7301046,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2020.5,81.55329601,38.55191944,173.0501174,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2021.5,78.9163452,36.45993153,172.3944714,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2022.5,112.057897,51.00112874,251.1944034,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2023.5,74.11502512,32.9377361,167.4787914,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1982.5,201.1645491,141.9905817,290.155243,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1983.5,198.1439043,146.5853444,272.6502273,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1984.5,194.8506604,149.6099563,260.0496886,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1985.5,192.5095611,151.9505567,248.8411872,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1986.5,190.1846456,153.3233384,240.4615076,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1987.5,188.1851029,153.8206667,233.6060128,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1988.5,185.9531387,153.0048932,227.8258213,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1989.5,183.2958136,151.9304799,223.2415778,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1990.5,179.9560388,148.0872637,220.7307589,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1991.5,442.8712158,358.2781852,555.0327893,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1992.5,456.0397376,362.4929424,583.6877243,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1993.5,172.6167238,135.9183395,222.8210499,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1994.5,172.3473104,135.4768628,223.0646437,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1995.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1996.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1997.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1998.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,1999.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2000.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2001.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2002.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2003.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2004.5,172.3451912,135.4733558,223.0625594,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2005.5,172.3017351,135.4097447,223.0520932,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2006.5,171.5379676,134.4497112,222.634246,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2007.5,169.7211319,131.1413535,223.0417674,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2008.5,166.1216933,125.3989571,223.9332771,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2009.5,161.8122973,118.3879335,226.4749405,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2010.5,185.9120173,131.3830529,270.922445,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2011.5,358.545225,245.3103543,541.4322689,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2012.5,184.0543971,121.5651128,288.6788967,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2013.5,142.627482,91.30671077,232.1473109,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2014.5,137.7717991,85.4933847,234.1399932,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2015.5,133.5591927,79.74145575,233.7582891,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2016.5,129.6382889,74.80271594,234.0344216,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2017.5,155.3751642,87.43823473,291.6418615,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2018.5,136.0077587,73.7280129,261.292503,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2019.5,118.0900232,61.94345838,233.961347,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2020.5,114.4447573,57.96729611,232.2462092,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2021.5,110.8546448,54.54590108,230.9881199,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2022.5,142.8674827,68.26275265,306.1880014,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Total,UN IGME estimate,2023.0,2023.5,104.0191748,48.31505679,225.9336174,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1989.5,65.83419982,45.14114353,89.34839355,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1990.5,65.23318219,45.41793577,87.71464448,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1991.5,64.64124666,45.60854909,86.05403443,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1992.5,64.77736406,46.61030754,85.62976235,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1993.5,64.12732961,46.82337328,84.44704453,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1994.5,61.84084494,45.15595975,81.9755652,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1995.5,62.10105677,45.43697371,81.84870264,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1996.5,61.43222742,45.08211635,80.79185749,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1997.5,60.35525413,44.7312633,79.95634834,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1998.5,62.40066459,47.63992752,81.55661921,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,1999.5,57.589335,43.0310478,76.24107112,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2000.5,56.48192073,42.11139188,74.25574275,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2001.5,55.19360136,41.40416833,72.85579268,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2002.5,53.87152518,40.17521781,71.49398955,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2003.5,52.6166206,39.53977344,69.82785628,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2004.5,51.33641844,38.66126425,68.4058214,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2005.5,49.97178991,37.57180563,67.16509684,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2006.5,48.76071829,36.07208188,66.31460732,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2007.5,47.46274291,33.5719751,66.64559398,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2008.5,46.1477987,31.21957927,66.80704717,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2009.5,44.65233409,29.28665042,66.48842451,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2010.5,43.24937315,27.43779154,66.37988412,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2011.5,42.11216754,25.50606186,66.80398987,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2012.5,41.20634487,23.93270515,67.41748028,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2013.5,40.66966721,22.57311154,69.09027387,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2014.5,41.85895242,22.66074581,73.26796061,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2015.5,42.71080464,22.30409637,77.68439887,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2016.5,43.17012605,21.46636518,81.50358412,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2017.5,43.46431357,20.5585828,85.60088093,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2018.5,40.99505436,16.96213152,87.42634681,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2019.5,40.36478356,15.16926291,91.17216982,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2020.5,40.30737434,14.1092245,96.16712772,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2021.5,40.31986436,13.056071,101.5797388,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2022.5,40.33408989,12.01487561,107.0272996,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Neonatal mortality rate,Total,Total,UN IGME estimate,2023.0,2023.5,40.24055237,11.06817452,113.4471674,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1954.5,363.6425985,287.4085984,472.0434737,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1955.5,360.217522,289.5146775,459.3608128,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1956.5,357.4019603,286.4682424,452.755609,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1957.5,354.9290123,281.6513379,449.317176,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1958.5,352.0909253,275.7586031,450.5378154,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1959.5,349.2357905,268.4560374,451.9642532,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1960.5,346.8163288,262.186395,453.2386561,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1961.5,344.0710644,256.3671654,456.0659999,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1962.5,341.239661,250.1806275,457.666606,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1963.5,338.4865729,244.8173978,458.2921186,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1964.5,335.1804398,240.3801167,459.0129073,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1965.5,332.291597,236.0498886,459.4016054,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1966.5,329.1698255,233.1406138,456.5744894,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1967.5,325.9684687,230.2190377,451.9239179,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1968.5,322.4448177,227.5363948,448.8499934,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1969.5,319.150394,226.0857879,442.3327654,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1970.5,315.4266491,225.9277795,437.4173074,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1971.5,312.0731184,224.8649539,430.6192875,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1972.5,308.8117916,223.4616631,423.6590103,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1973.5,305.5962377,223.0959228,414.4219775,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1974.5,302.8528779,222.7746178,405.0001744,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1975.5,299.3101337,223.5665365,395.4580935,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1976.5,295.634343,223.7649672,387.3859443,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1977.5,291.8709165,222.7949962,379.2045723,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1978.5,288.6535126,222.2777348,371.5645877,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1979.5,285.3574315,221.7147104,364.6909577,,Normal value,"Deaths per 1,000 live births",,,,1.0
South Sudan,Under-five mortality rate,Female,Total,UN IGME estimate,2023.0,1980.5,281.6339994,220.9304328,358.3962095,,Normal value,"Deaths per 1,000 live births",,,,1.0
